Sentence,Label
"원활한 대인관계를 위해, 항상 객관적으로 상황을 판단하고 상대방과의 공감대 형성을 위해 노력합니다.",강점
"의견 도출 과정에서 갈등이 발생할 수 있지만, 이러한 논쟁이 감정적인 접근으로 이어지지 않도록 함께 하는 활동을 제안하며 팀원들의 '공감대' 형성을 위해 노력했습니다. 또한, 정량적인 자료를 수집하여, 문제 상황을 객관적으로 판단할 수 있도록 노력했습니다.",강점
"AFPK 자격증을 취득하며 자산 관리를 위한 여러 금융 지원 방법을 공부했습니다.",강점
"공동의 목표를 달성하기 위해 가장 필요한 역량은 '소통능력'이라고 생각합니다.",강점
"원활한 소통을 통해 각 당사자의 입장을 조율하여 Win-Win 할 수 있는 방향으로 나아갈 수 있다고 믿습니다.",강점
"CU 점주님들 역시 필연적으로 상반된 이해관계를 갖고 있을 것으로 생각합니다. 하지만 BGF리테일의 SC로서 소통능력을 발휘하여 본사와 가맹점의 동반성장을 모색하겠습니다.",강점
"다양한 운동 활동을 하며 변화와 도전을 경험하였습니다.",강점
"이 과정에서 다양한 사람들과 관계하는 능력도 키울 수 있었습니다.",강점
"종합금융서비스를 제공하기 위해 고객을 응대하는 능력이 가장 중요하다고 생각합니다.",강점
"인간관계에 있어 신뢰가 가장 중요하고 항상 신뢰를 줄 수 있는 사람이 되고자 하는 가치관을 가지고 있습니다.",강점
"업무를 진행하며 상황에 따라 필요한 설득, 협상하는 능력들을 배양할 수 있었고, 사업 운영 절차를 개선해나갈 수 있었습니다.",강점
"첫째, 프로그래밍 언어에 익숙해지고 자유자재로 다루기 위해 노력했습니다.",강점
"둘째, 현재 IT 분야에서의 이슈에 맞춘 전공 과목들을 선택하여 수강하였습니다.",강점
"마지막으로 보다 실무에 가까운 경험을 쌓기 위해서 청년취업아카데미를 수료하였습니다.",강점
"어린시절 소심한 성격이었던 저는, 외향적으로 변화하고자 고기집 등 총 9개의 아르바이트를 경험했습니다.",강점
"경험이 쌓여갈수록 새로운 환경에 적응하는 속도가 빨라졌고 일에 능숙해졌습니다.",강점
"저의 특기는 여러 취미에 도전하는 것입니다.",강점
"Safety zone 을 벗어나 도전하는 장점이 있습니다.",강점
"저는 사람들과 함께 성장하고 있는 제 모습이 가장 반짝거린다고 느낍니다.",강점
"이 덕분에 저의 적응력과 융통성이 발전할 수 있었습니다.",강점
"SNS에 일상을 공유하고 멋 부리며 사진을 찍는 것을 좋아합니다.",강점
"유행에 민감한 성격 덕에 사진 필터를 고르거나, 찍은 이후에 편집에도 늘 시간을 많이 할애합니다.",강점
"제 장점인 도전정신을 바탕으로 스노우와 개인적인 성장을 동시에 이뤄낼 것입니다.",강점
"교내 스페인어 수업은 문법과 독해 위주여서 듣고 말하는 능력을 기르는 데는 적합하지 않았고 경제학 공부 또한 소홀히 할 수 없었기에 해외인턴을 결심했습니다.",강점
"모빌리티 산업 내에서의 전략수립역량을 키우기 위해 꾸준히 노력했습니다.",강점
"재능기부를 통한 가치창출이라는 취지에 공감하는 친구 셋과 코스타리카 IT봉사에 참여했습니다.",강점
"시스템 반도체 신사업팀에서 일하며 현업에서 신사업 전략을 수립하는 과정을 체험할 수 있었습니다.",강점
"학창 시절 역량 측정 검사를 받았습니다. 그 결과 리더십, 창의력, 문제해결능력이 높게 측정되었습니다.",강점
"이러한 배움을 토대로 주도성을 통해 팀에 영향력을 발휘할수 있는 자신감을 배웠습니다.",강점
"지속적인 리더 도전을 통해 주도적으로 영향력 발휘할 수 있는 강점을 키우고 있습니다.",강점
"멀티플라이어가 되기 위해 원활한 커뮤니케이션 능력과 재능 자석입니다.",강점
"초창기에 체계를 정확한 분석력을 통해 잘 만드는 것이 좋은 결과물로 이어진다는 것을 배웠습니다.",강점
"대구 스타트업 주간 행사를 통해 창업을 하기 위해서 해당 산업의 시장 동향을 명확히 파악해서 차별화된 기술 경쟁력 확보의 중요성을 배웠습니다.",강점
"창업 특강에서 본인의 인생철학을 종이에 작성해보는 지속적인 과정을 통해 한 줄로 요약하는 것의 중요성을 배웠습니다.",강점
"제품 포지셔닝의 세분화 중요성을 배웠습니다.",강점
"헬스케어는 환자의 신뢰성, 편리성 측면에서 정확한 진료서비스 제공을 통해 어떠한 즐거움을 제공할지 명확해야 한다는 것을 알게 되었습니다.",강점
"스타트업을 시작할 때 본인만의 철학을 어떻게 녹이고 한 줄로 명확하게 정리하기 위해 지속적으로 고민해야 한다는 것을 깨달았습니다.",강점
"상상마케팅 스쿨에서 동인비 매출 증대 방안을 제시한 경험이 있습니다.",강점
"업무를 수행하는 데 중요한 점은 기관의 특징과 운영방식을 파악해 본인의 업무 스타일을 적용시키는 것입니다.",강점
"팀에서 제가 할 수 있는 역할을 분석하겠습니다.",강점
"대한민국의 바이오시밀러의 개발 현황을 파악하겠습니다.",강점
"그 후에 사물이나 주어진 현안을 다양한 접근 방식을 통해 사고력을 기르고 본인만의 의견을 논리적으로 생각을 정리하는 것을 연습하겠습니다.""""토익 스피킹 기준으로 LV7을 달성할 수 있는 수준까지 영어 실력을 향상시켜 해외 고객 및 해외 Vendor와의 커뮤니케이션을 원활하게 수행할 수 있도록 노력할 것입니다.",강점
"인턴기자로 근무했던 해외문화홍보원에서, 한국문화와 정부정책, 한국 관련 최신소식을 세계에 확산하는 국가 이미지 홍보활동을 통해 공공외교로서의 글로벌 PR을 경험했습니다.",강점
"이같은 기사 모니터링 경험은, 뉴스 모니터링 및 클리핑을 진행할 때 적절한 기사와 뉴스를 선별, 요약하여 보고하는데 강점으로 발휘될 것이라 확신합니다.",강점
"입시홍보대사로서 입학상담을 비롯해 수험생의 눈높이에 맞는 대학홍보활동을 수행하며 해당 역량을 키웠습니다.",강점
"코엑스 수시, 정시 박람회에서는 부스운영을 맡아 현장에서 수험생, 학부모, 교사 등 다양한 입시 이해관계자들과 호흡하며 호감을 살 수 있는 친화력을 쌓았습니다.",강점
"캡스톤 프로젝트를 진행하고, 웹 개발 교육을 받으면서 각기 다른 프로그래밍 언어와 개발환경을 사용했습니다. 또한 온라인 알고리즘 커뮤니티에서 활동하며 프로그래밍을 통한 문제해결능력을 길렀습니다.",강점
"행사를 기획하고 단체 과업을 수행하며 업무관리능력이 생겼으며, 고객의 입장에서 창의적이고 분석적인 사고를 할 수 있게 됬습니다.",강점
"저는 책임감을 가진 태도를 갖춰 의사소통할 수 있는 역량을 지니고 있습니다.",강점
"저는 경제신문을 찾아읽거나 유튜브 영상에 꾸준한 관심을 두고 트렌드를 쫓아가는 정보 습득 역량을 지니고 있습니다.",강점
"제가 부족한 부분에서 따로 강의를 수강하며 효과적으로 업무를 수행하는 방법을 찾을 수 있었습니다.",강점
"제가 타인과 달리 경쟁력이 있다고 생각하는 포인트는 바로 'ESG 경영'에 관련된 내용입니다.",강점
"인생에서 가장 중요하게 여기는 가치는 책임감이며 특히 최근 횡령 사건이 많이 발생한 은행 기관에 요구되는 직업 윤리라고 생각합니다.",강점
"영업점 근무를 희망하는 이유는 본점에 비해 고객 응대의 기회가 더 많을 것으로 생각하기 때문입니다.",강점
"이후 데이터베이스에 대해 깊게 공부해보고 싶어서 SQLD를 취득하며 관련 지식을 쌓았습니다.",강점
"전산 지식을 쌓기 위해서 데이터베이스, 컴퓨터네트워크, 객체지향소프트웨어공학, 컴퓨터보안 등의 강의를 수강하였습니다.",강점
"저는 연구실장으로서 클릭 하나하나 세부적인 것까지 기재된 윈도우 설치 매뉴얼을 작성하였습니다.",강점
"주기적으로 데이터를 갱신하는 등, 데이터 품질을 개선해야 합니다.",강점
"저는 위의 프로젝트들을 진행하면서 완벽한 제품/서비스를 위해 좋은 HW와 훌륭한 SW를 구현할 때 끊임없는 도전 정신이 필요했습니다.",강점
"저는 항상 도전적인 자세를 견지해왔으며, 특히 제가 관심 있는 학문의 습득에 있어서 더욱 그 빛을 발했습니다.",강점
"배움에 대한 열망과 실패에 대한 끊임없는 도전 정신은 결국 제가 수업 자리에 앉을 수 있게 만들었습니다.",강점
"이미지 처리 기법을 이용한 새로운 서비스 및 기능을 구현해 볼 수 있었던 좋은 경험은 앞으로도 제게 있을 역경을 헤쳐나가는 데 큰 도움이 될 것입니다.",강점
"저는 학부시절 컴퓨터 공학적 이론적 지식들을 꼼꼼하게 공부하였습니다.",강점
"저는 적극성을 가지고 정중하게 다시 한 번 물어봄으로써 의사소통에 문제가 없게 할 것입니다.",강점
"제가 가진 ‘적극성’과 ‘근성’이 협업을 하는데 있어 구성원들에게 동기가 될 것이라 생각합니다.",강점
"첫째, KPX케미칼의 사업 분야인 우레탄 원료와 공정에 대한 배경지식을 학습했습니다.",강점
"둘째, 학습한 전공지식을 바탕으로 전국 화학 공정 설계경진대회에 참여하여 수소생산 공정을 설계했습니다.",강점
"셋째, 안전분야의 자격증을 취득했습니다.",강점
"서비스직에 있어서 필요한 태도는 상황에 따라 다양한데 그때마다 저만의 응대 메뉴얼을 만들 수 있었습니다.",강점
"위급상황을 대비하여 번지점프도 해보고 18kg 수하물을 들어올리는 것을 연습하려고 스쿼트와 데드 리프트를 20kg 바로 매일 연습했습니다.",강점
"어릴적부터 취미였던 수영으로도 체력을 길러 왔습니다.",강점
"승무원은 승객의 안전을 보장합니다. 최근 이슈가 된 승객이 여객기 문을 연 난동이나 재해로 인한 돌발상황이 생겼을때 침착하고 신속하게 문제를 해결할 줄 알아야합니다.",강점
"발굴사업의 지출, 정산 등의 업무로 적극 지원하며 문화재조사연구단의 원활한 사업 운영의 페달 역할을 수행하겠습니다.",강점
"고용노동부 사업 운영을 하며 수요조사 분석을 통해 교육과정을 개발했습니다.",강점
"부정적인 인식을 개선하려면 정확한 정보를 바탕으로 한 진솔한 소통방식이 도움이 된다는 것을 배울 수 있었습니다.",강점
"시스템의 중요성을 깨달은 것은 지난 인턴 기간 동안 ERP 시스템을 다루면서였습니다.",강점
"둘째로, 무역학에서 배운 마케팅관리를 통해 시장 분석을 하고 국제통상론을 통해 배운 효율적 Value Chain 분석을 바탕으로 수요-공급의 정확한 분석을 시행하여 낭비되는 비용이 없도록 SCM구매 관리를 실시하겠습니다.",강점
"힘든 순간을 극복하는 과정은 저의 생각 회로가 결정합니다.",강점
